90,6,4,2,
344,508,4,2,
98,70,3,2,
279,1000,4,1,
279,390,3,2,
157,407,4,1,
334,289,3,1,
307,527,5,1,
327,237,4,2,
308,116,4,2,
211,687,2,2,
189,173,5,2,
271,200,5,1,
342,1007,4,1,
328,188,5,1,
144,204,2,1,
43,298,4,1,
268,826,1,1,
149,269,5,1,
92,252,4,2,
339,214,3,1,
18,286,5,2,
169,181,5,1,
189,281,2,1,
254,238,3,2,
250,1014,4,2,
130,946,4,2,
172,657,3,1,
10,615,4,2,
216,95,3,2,
95,24,3,1,
360,116,3,2,
301,692,3,1,
345,121,3,1,
164,245,5,1,
323,744,5,2,
264,558,5,2,
197,340,2,2,
237,28,4,1,
196,306,4,2,
179,305,4,2,
342,132,5,2,
56,82,4,2,
346,187,3,1,
118,547,5,1,
332,1150,3,2,
250,742,3,1,
193,871,3,1,
293,447,4,2,
348,928,5,1,
339,12,5,1,
292,343,2,1,
209,349,2,1,
23,99,4,1,
49,258,2,1,
234,490,4,2,
201,447,5,1,
43,501,4,2,
290,550,3,2,
276,290,4,1,
346,322,3,1,
292,252,3,1,
363,405,4,1,
355,300,4,2,
351,879,5,1,
211,263,3,2,
332,696,3,1,
118,185,5,1,
308,483,3,2,
100,689,3,2,
241,880,5,1,
253,566,4,2,
292,919,5,1,
334,207,4,2,
223,255,4,2,
313,174,4,1,
244,1098,5,2,
299,501,3,1,
328,284,3,2,
18,71,4,1,
232,471,3,2,
311,174,5,2,
7,608,4,1,
201,708,4,1,
345,285,5,2,
184,1136,4,1,
130,49,4,2,
232,22,3,2,
46,288,2,1,
213,151,5,1,
210,216,4,1,
75,475,5,2,
90,323,3,1,
14,7,5,2,
1,212,4,2,
272,772,2,1,
332,1016,5,1,
117,597,4,1,
184,287,4,2,
79,813,5,2,
10,200,5,2,
119,144,4,2,
158,277,4,1,
59,570,4,1,
322,185,5,1,
129,995,2,1,
42,692,4,1,
298,496,5,2,
318,481,4,1,
293,134,5,1,
60,1126,4,2,
285,538,5,1,
345,919,2,1,
72,70,4,1,
342,25,2,2,
94,31,4,2,
223,717,1,2,
339,190,4,1,
130,346,4,1,
218,265,3,2,
362,333,5,1,
334,450,1,1,
176,751,1,2,
145,1212,2,1,
189,815,3,1,
60,485,4,1,
293,257,2,1,
306,100,4,2,
308,319,4,2,
130,53,3,1,
320,501,3,2,
321,1194,5,2,
155,319,3,1,
338,310,3,1,
214,325,3,1,
49,418,3,1,
57,1028,3,2,
236,185,5,2,
138,617,4,1,
232,173,4,1,
331,100,4,1,
297,157,2,2,
95,88,4,1,
268,333,4,2,
58,156,5,2,
299,378,3,2,
294,327,3,1,
286,1091,4,1,
234,601,3,1,
207,156,2,2,
269,492,4,1,
357,284,4,1,
255,53,3,2,
92,717,3,2,
13,161,5,1,
65,197,5,2,
17,237,2,2,
167,698,4,2,
313,609,3,2,
42,99,5,2,
65,210,4,1,
303,366,3,2,
233,98,5,1,
354,86,5,2,
268,1090,2,1,
7,226,5,1,
81,7,4,2,
323,886,3,2,
119,87,5,2,
299,418,4,2,
174,456,1,2,
8,89,4,1,
79,900,4,2,
232,215,3,2,
271,338,1,1,
356,313,5,2,
177,271,2,1,
181,458,3,2,
6,151,3,2,
363,1495,5,2,
117,751,5,2,
306,744,4,2,
90,494,5,2,
117,368,3,1,
181,1386,1,1,
233,418,4,2,
44,542,3,1,
13,303,4,1,
127,243,5,2,
92,561,3,1,
236,864,2,1,
234,660,4,1,
363,1168,2,1,
177,150,4,1,
117,121,4,1,
301,514,3,2,
194,1,4,1,
276,496,4,1,
221,1210,3,1,
363,673,2,1,
218,516,5,2,
85,414,4,2,
60,498,5,2,
188,233,3,1,
144,960,2,2,
184,88,3,1,
83,412,1,1,
194,631,2,2,
11,751,2,1,
178,1051,3,1,
318,1023,2,1,
328,132,5,1,
142,28,4,1,
293,657,4,1,
13,437,1,1,
246,231,1,2,
346,727,1,2,
323,199,4,2,
194,510,4,2,
99,123,3,1,
280,483,4,1,
314,1276,4,2,
305,943,2,1,
106,923,4,1,
174,383,1,2,
62,955,4,2,
10,223,5,2,
234,526,3,2,
92,660,4,1,
361,273,3,1,
1,143,1,1,
332,258,5,2,
286,559,4,1,
308,805,4,2,
326,448,3,1,
323,22,5,2,
365,301,5,2,
23,315,3,2,
256,783,4,1,
3,334,3,2,
195,99,3,2,
236,223,5,2,
38,389,5,1,
95,505,3,1,
351,873,3,2,
271,83,4,2,
297,250,1,1,
91,351,4,2,
119,472,4,1,
42,1051,4,1,
270,703,4,1,
311,526,5,1,
94,562,3,1,
352,746,4,2,
350,174,5,1,
233,286,3,1,
250,1,4,2,
154,806,4,2,
255,569,1,1,
229,875,1,2,
332,1013,3,1,
58,237,4,1,
320,976,2,1,
307,169,5,1,
110,794,3,1,
244,818,2,1,
330,596,5,1,
343,474,5,2,
59,25,4,1,
64,173,5,1,
280,934,2,1,
283,627,4,1,
314,120,3,1,
336,13,3,1,
312,587,3,1,
222,411,3,2,
181,933,1,2,
270,741,5,2,
59,65,4,2,
174,63,4,2,
313,44,3,1,
264,208,5,1,
59,382,4,2,
301,511,4,2,
341,877,3,2,
60,1124,4,1,
303,849,3,1,
1,151,4,1,
13,786,3,2,
56,94,4,2,
59,175,4,1,
58,246,5,2,
234,95,3,1,
365,15,3,2,
164,148,5,2,
194,202,3,1,
151,425,4,2,
83,1043,3,1,
116,180,5,2,
49,347,3,1,
233,644,5,2,
102,271,2,1,
144,285,4,2,
71,475,5,1,
145,1077,3,2,
299,742,4,2,
263,79,4,2,
276,631,3,1,
308,968,4,2,
1,51,4,1,
269,435,3,2,
95,736,4,1,
311,708,5,2,
244,90,4,1,
313,318,4,2,
258,310,5,1,
123,485,5,2,
334,183,4,2,
130,743,2,2,
269,64,4,1,
328,451,4,1,
43,300,5,1,
130,12,4,1,
90,185,5,2,
12,132,5,1,
189,216,5,2,
207,135,2,1,
315,55,5,1,
5,139,3,1,
195,469,3,2,
88,302,3,2,
153,678,2,2,
148,1012,4,2,
270,155,5,1,
218,273,4,2,
145,674,4,2,
223,369,1,1,
222,4,3,1,
128,785,2,1,
192,127,4,2,
228,651,4,2,
354,191,4,1,
328,82,4,2,
344,716,3,1,
38,450,1,2,
269,137,4,2,
248,55,4,2,
310,304,5,2,
13,612,4,2,
130,335,3,1,
62,774,1,1,
135,77,4,1,
294,264,2,2,
89,813,5,2,
194,433,3,2,
94,39,3,2,
318,396,1,2,
151,223,5,1,
181,1120,1,1,
312,234,5,1,
177,175,5,1,
297,50,5,1,
313,162,3,1,
275,89,3,1,
293,202,3,1,
330,465,5,1,
323,100,4,2,
135,566,3,1,
229,358,1,1,
288,900,5,2,
295,1221,5,1,
162,151,3,2,
87,55,4,2,
128,378,5,1,
268,267,3,1,
282,302,5,2,
361,222,2,2,
280,286,4,2,
334,276,4,2,
361,387,3,1,
87,385,5,2,
344,175,5,1,
312,481,5,2,
130,1047,5,1,
357,222,5,1,
190,118,3,1,
308,192,5,1,
106,8,4,1,
357,928,4,2,
320,678,3,2,
217,117,4,2,
216,764,2,1,
230,633,4,2,
263,82,4,2,
233,495,4,1,
314,672,5,2,
204,310,1,1,
279,240,4,2,
188,195,3,2,
177,179,5,2,
181,330,1,2,
184,458,3,2,
86,872,3,1,
79,313,2,2,
53,181,4,1,
125,204,5,1,
326,528,3,1,
276,747,4,2,
238,300,4,2,
39,333,4,2,
201,175,2,2,
276,746,4,1,
13,334,1,2,
117,12,5,2,
301,651,5,1,
280,790,4,2,
3,350,3,1,
345,956,4,2,
174,393,4,2,
181,866,1,1,
290,158,5,1,
360,238,4,1,
247,257,4,2,
162,117,4,2,
43,336,4,1,
258,311,4,2,
348,819,4,1,
191,328,3,1,
215,483,4,1,
184,665,2,2,
114,157,2,2,
184,52,4,2,
49,821,1,2,
233,212,5,1,
345,173,5,1,
55,1089,1,2,
293,99,3,2,
13,353,4,1,
99,196,4,1,
49,325,3,1,
367,1012,4,2,
123,127,5,1,
194,383,1,2,
141,825,4,1,
323,150,4,1,
279,1180,2,2,
330,575,4,2,
109,1244,3,2,
177,318,4,2,
85,792,4,1,
248,249,4,1,
298,237,5,1,
276,139,4,1,
23,257,3,2,
52,657,5,2,
201,1194,4,2,
330,8,5,1,
268,403,4,2,
70,176,4,2,
280,53,5,2,
234,152,4,1,
13,759,2,2,
325,181,4,1,
268,269,4,1,
154,202,3,2,
222,689,4,1,
354,269,4,1,
42,222,4,1,
99,232,4,1,
96,170,5,1,
111,1024,3,2,
87,300,3,2,
328,349,2,2,
13,190,4,2,
347,227,4,2,
117,258,4,1,
229,286,4,2,
329,591,2,2,
345,508,4,1,
291,396,4,1,
320,1188,4,1,
94,34,1,1,
72,515,4,2,
218,695,3,2,
18,12,5,2,
346,1110,1,2,
218,762,4,1,
178,58,5,2,
334,302,5,2,
303,49,2,1,
145,1208,4,2,
42,925,4,2,
329,79,4,2,
286,11,5,1,
33,343,4,2,
326,79,4,1,
339,183,4,1,
308,521,3,1,
264,1225,3,2,
130,672,5,1,
114,183,5,2,
276,229,3,2,
11,383,2,2,
256,202,3,2,
273,311,4,1,
116,661,4,1,
13,137,5,2,
332,82,5,1,
6,479,5,1,
91,689,5,2,
79,137,4,1,
308,265,3,1,
10,651,4,1,
295,1401,5,2,
18,181,3,1,
49,299,2,2,
343,423,5,1,
92,423,3,2,
244,762,3,1,
363,288,4,2,
43,423,4,1,
201,1425,3,1,
84,31,4,1,
59,1047,2,1,
234,157,2,1,
300,328,3,1,
345,1082,2,2,
191,269,3,1,
268,114,5,1,
147,269,4,2,
71,222,3,2,
76,59,4,2,
232,462,4,1,
102,248,3,1,
205,326,4,1,
200,25,4,1,
311,431,4,1,
197,195,5,1,
356,937,2,1,
303,1016,3,1,
101,815,3,2,
119,1259,3,2,
264,56,5,2,
210,447,5,2,
276,63,3,1,
308,178,4,1,
64,181,4,2,
303,1014,3,1,
271,284,3,1,
201,513,3,1,
92,628,4,2,
54,333,5,1,
301,187,4,2,
81,410,4,1,
31,498,4,1,
21,234,5,1,
311,212,3,2,
264,792,5,2,
132,137,4,1,
307,463,5,2,
311,275,4,2,
22,403,5,2,
43,318,5,1,
201,61,2,1,
186,770,2,2,
125,475,1,1,
339,73,3,1,
145,120,2,2,
51,132,4,1,
130,84,4,2,
347,144,5,1,
110,715,2,2,
100,905,3,2,
311,470,3,2,
189,248,4,2,
365,1017,4,1,
44,227,4,1,
201,1098,2,2,
295,25,5,2,
193,276,4,1,
125,1093,1,2,
10,711,4,1,
276,272,5,1,
43,1053,3,2,
342,427,4,2,
14,211,4,1,
8,190,4,1,
280,144,2,1,
333,739,5,2,
11,721,3,2,
94,380,3,1,
8,686,3,2,
115,462,4,2,
264,559,5,1,
299,297,3,2,
299,1021,3,2,
268,483,5,1,
95,202,4,2,
24,25,4,2,
159,546,4,2,
174,312,5,2,
368,379,4,2,
293,943,2,1,
186,550,4,1,
250,582,4,2,
185,638,4,2,
234,566,2,2,
221,257,4,2,
187,659,5,1,
313,187,4,2,
116,199,4,1,
109,9,3,2,
174,412,1,2,
7,208,5,2,
371,97,5,2,
296,255,2,1,
280,82,2,1,
271,275,4,2,
110,791,2,2,
59,926,1,1,
217,576,1,2,
145,665,5,1,
334,204,4,1,
42,568,4,2,
200,143,5,1,
89,387,5,1,
311,588,4,1,
235,269,4,2,
287,156,5,2,
344,204,4,2,
43,289,4,1,
99,11,5,1,
145,159,4,1,
200,82,5,1,
269,316,4,1,
13,517,5,1,
184,208,4,2,
327,144,4,1,
218,517,3,1,
6,487,5,1,
279,792,3,1,
268,161,3,1,
85,124,5,2,
75,472,4,2,
18,483,4,1,
234,291,3,1,
196,238,4,2,
318,750,4,2,
2,281,3,1,
295,102,4,2,
276,81,4,2,
194,1409,2,1,
291,1078,4,1,
145,896,2,2,
160,762,3,2,
290,216,4,2,
174,1254,1,2,
327,435,4,2,
145,471,4,2,
83,465,4,2,
277,591,4,1,
214,56,5,2,
345,1315,3,1,
330,44,5,1,
328,1277,3,1,
6,131,5,1,
334,693,3,1,
156,192,4,1,
91,479,4,2,
130,22,5,2,
75,271,5,2,
328,265,5,2,
291,379,3,2,
222,815,2,2,
347,168,5,1,
328,510,5,1,
290,423,5,1,
12,157,5,1,
151,114,5,1,
294,603,5,1,
244,232,4,1,
130,63,4,2,
259,762,2,1,
58,425,5,1,
245,112,4,2,
184,1232,3,2,
122,727,4,2,
144,129,4,1,
305,357,5,2,
16,96,5,2,
1,175,5,2,
7,618,4,2,
16,546,4,2,
80,45,4,1,
173,294,5,2,
104,1017,1,2,
161,523,3,2,
179,1316,3,1,
12,71,4,2,
59,141,4,2,
339,636,4,2,
321,485,4,2,
201,204,4,2,
59,516,4,1,
56,118,4,1,
191,332,2,1,
65,318,5,2,
249,993,3,2,
145,229,3,1,
262,336,3,1,
235,52,4,2,
116,604,3,2,
49,476,1,1,
286,325,1,2,
221,588,3,1,
197,344,4,2,
198,23,4,1,
207,28,4,2,
345,251,5,2,
145,760,2,1,
316,1084,4,2,
77,179,5,1,
83,575,4,2,
328,55,4,1,
178,1035,4,1,
346,33,5,1,
89,26,3,2,
334,1315,4,1,
263,69,5,2,
53,199,5,2,
312,498,5,1,
213,1,2,1,
270,173,5,2,
85,690,2,2,
85,404,3,2,
184,949,3,1,
330,823,3,1,
230,1050,3,1,
184,255,3,2,
312,132,5,2,
322,179,5,2,
32,118,3,2,
184,1010,4,1,
18,180,4,1,
55,89,5,1,
373,588,3,2,
274,546,3,2,
363,97,2,1,
177,197,4,2,
87,796,4,2,
24,477,5,1,
137,261,5,1,
253,237,4,2,
298,200,3,1,
344,597,2,2,
305,638,5,2,
85,499,4,2,
44,168,5,1,
33,258,4,2,
293,8,3,1,
365,109,2,2,
90,42,4,2,
99,963,3,2,
176,250,4,2,
234,414,4,1,
308,515,3,1,
314,983,4,2,
85,1168,3,1,
137,50,5,1,
130,1016,4,1,
117,1057,2,1,
225,64,4,1,
109,117,5,1,
85,199,5,2,
15,924,3,1,
179,269,3,1,
154,333,3,1,
170,333,4,2,
49,202,3,2,
62,183,4,2,
343,1132,4,2,
43,866,4,1,
95,471,5,2,
116,294,2,1,
95,2,2,1,
223,120,2,2,
151,419,3,1,
291,1098,4,2,
303,79,5,2,
15,289,3,1,
308,443,3,1,
43,316,5,1,
334,77,3,1,
26,864,2,2,
130,779,4,2,
138,514,5,2,
234,237,3,1,
297,79,3,2,
335,324,1,1,
334,620,2,1,
276,597,3,2,
69,689,3,1,
297,864,3,1,
153,64,5,2,
184,699,5,2,
58,568,4,1,
178,480,3,2,
348,288,5,2,
62,173,5,1,
307,428,4,1,
222,946,2,1,
117,240,3,2,
10,705,4,1,
94,1032,2,1,
326,185,5,1,
59,739,4,2,
307,189,4,1,
339,431,4,1,
318,182,4,1,
321,494,4,1,
217,185,3,1,
72,435,5,2,
249,431,5,1,
299,1141,4,1,
13,888,2,2,
151,972,4,1,
235,705,5,1,
160,4,4,1,
12,15,5,1,
62,78,2,2,
314,42,5,1,
89,151,5,2,
230,582,4,1,
120,9,4,1,
316,614,2,1,
331,454,3,1,
40,271,2,1,
345,172,4,2,
55,1016,1,2,
92,1213,2,2,
73,28,3,1,
373,694,5,2,
373,707,4,1,
336,405,3,1,
325,484,5,1,
8,301,4,2,
141,237,4,2,
141,1258,4,1,
345,216,5,2,
87,88,5,2,
209,1105,2,1,
7,587,4,2,
290,98,4,2,
16,692,4,1,
175,176,3,1,
185,197,5,1,
328,331,4,1,
244,20,4,2,
181,1048,2,2,
246,840,4,1,
269,293,3,2,
246,385,1,1,
221,789,4,1,
130,150,5,2,
109,176,5,2,
174,332,5,2,
94,28,4,2,
85,1098,4,1,
48,522,2,1,
237,98,4,2,
293,23,4,1,
313,494,3,2,
178,70,4,1,
293,322,2,1,
6,528,4,1,
236,15,5,1,
38,393,5,1,
276,737,4,2,
143,328,4,1,
276,854,4,2,
90,693,3,1,
18,960,4,2,
251,222,4,2,
7,172,4,1,
44,106,2,2,
85,382,4,1,
184,13,3,2,
286,20,4,2,
56,219,5,2,
345,403,3,2,
45,1061,2,2,
73,156,4,1,
254,125,3,2,
184,202,3,2,
360,309,2,2,
214,236,5,1,
18,179,4,2,
57,1094,2,1,
363,616,3,1,
200,29,4,2,
148,228,4,2,
63,323,1,2,
270,66,4,1,
6,28,2,2,
291,834,3,2,
314,143,5,2,
82,520,3,1,
346,218,3,1,
103,222,3,1,
189,657,5,2,
154,182,5,1,
13,384,2,1,
291,1083,3,2,
148,473,5,1,
271,1091,4,1,
264,219,5,1,
154,50,5,2,
370,56,2,2,
27,298,4,2,
268,395,2,1,
82,480,4,1,
94,118,3,1,
342,1368,5,1,
299,889,3,2,
177,245,3,2,
44,185,4,1,
371,175,1,1,
186,237,2,1,
102,176,3,2,
43,238,2,2,
326,134,3,1,
243,713,3,1,
349,105,2,1,
82,25,2,2,
257,50,5,1,
14,70,1,2,
346,17,1,1,
6,467,4,1,
227,276,4,2,
157,298,4,2,
290,1336,3,2,
189,847,4,1,
86,889,5,2,
249,333,4,2,
42,211,4,2,
152,790,5,2,
328,1248,3,1,
193,485,5,2,
59,709,5,1,
293,228,3,2,
346,977,3,2,
207,183,2,1,
239,1020,3,1,
301,77,3,2,
248,183,5,2,
288,12,4,1,
303,451,5,1,
255,436,4,1,
210,202,5,2,
363,102,4,1,
299,479,4,1,
92,834,1,1,
323,327,4,2,
374,1047,3,2,
249,628,3,1,
222,401,2,1,
122,70,5,1,
122,511,5,2,
23,32,3,1,
10,696,4,2,
144,298,3,2,
196,663,5,2,
152,966,5,2,
157,740,2,1,
18,610,4,2,
107,258,4,2,
125,999,4,1,
334,475,4,2,
207,171,3,1,
85,480,4,1,
111,269,5,1,
12,191,5,2,
304,322,4,2,
342,544,1,2,
201,482,4,2,
333,748,4,1,
167,1126,5,1,
303,1224,2,2,
222,62,4,1,
6,136,5,1,
223,276,4,2,
340,1133,5,2,
70,546,2,2,
244,764,5,1,
355,310,4,1,
230,185,4,1,
295,210,4,1,
308,98,3,2,
210,49,3,2,
130,1228,3,2,
249,456,3,2,
215,230,3,2,
207,1118,3,1,
136,313,2,1,
276,117,4,2,
216,824,3,1,
269,50,3,2,
293,466,3,1,
275,142,2,2,
136,1142,4,2,
112,347,1,1,
292,1014,3,1,
77,176,4,2,
314,941,3,1,
181,829,1,1,
200,33,4,2,
291,551,2,1,
301,152,3,2,
291,237,4,1,
334,716,3,1,
216,218,4,1,
358,482,2,2,
13,243,3,2,
100,289,3,1,
119,12,3,1,
268,558,3,2,
94,273,4,2,
200,205,4,2,
333,98,4,2,
256,161,5,1,
265,409,3,1,
268,108,3,2,
320,3,4,2,
90,178,5,2,
347,609,4,2,
286,405,3,1,
136,223,4,1,
344,537,4,1,
244,22,4,2,
350,1,4,1,
299,127,5,2,
221,129,5,2,
328,403,3,2,
181,21,1,2,
254,174,5,2,
158,566,3,1,
262,419,3,1,
243,1466,3,2,
230,7,3,1,
301,411,1,1,
104,347,2,1,
348,1,4,1,
208,302,1,1,
151,675,2,1,
105,258,5,2,
72,210,4,1,
322,89,3,2,
280,180,4,1,
10,367,4,2,
156,137,4,2,
372,159,5,1,
363,316,3,2,
178,866,4,2,
181,112,1,1,
346,232,3,2,
114,507,3,2,
14,14,3,1,
271,248,4,1,
354,847,3,2,
263,328,4,2,
258,893,1,2,
100,691,4,1,
259,12,5,2,
90,604,5,1,
130,367,4,1,
327,293,3,2,
57,173,5,1,
239,493,5,2,
318,305,2,2,
13,776,2,2,
339,32,5,2,
253,188,4,1,
311,199,4,1,
311,226,4,1,
283,42,5,1,
125,386,3,2,
361,26,3,1,
283,24,4,2,
334,210,3,2,
181,1390,1,2,
336,202,1,2,
254,222,4,2,
276,544,3,2,
89,83,4,1,
268,265,3,1,
311,748,4,1,
270,17,2,2,
344,196,4,2,
58,480,3,1,
328,31,4,2,
234,221,2,2,
60,633,4,2,
2,13,4,1,
321,180,4,2,
131,1,4,1,
307,91,4,2,
264,709,5,1,
181,1282,1,1,
102,403,3,1,
197,808,3,2,
308,487,4,2,
374,126,3,2,
6,117,2,1,
367,250,5,2,
299,257,2,2,
25,480,4,2,
87,208,5,2,
277,748,3,1,
332,655,5,1,
16,735,3,1,
236,419,5,2,
11,736,4,1,
1,107,4,1,
6,32,4,1,
72,124,4,2,
214,952,3,2,
305,52,2,1,
345,297,4,1,
269,902,5,2,
336,864,1,1,
314,402,4,2,
33,313,5,1,
345,1017,2,2,
346,392,3,2,
123,50,3,1,
161,286,2,1,
330,204,5,2,
234,781,2,2,
181,148,2,2,
262,238,4,1,
233,492,5,1,
200,294,4,1,
213,135,5,1,
130,596,4,2,
346,167,2,2,
142,362,3,1,
325,135,5,1,
83,28,4,1,
90,521,4,2,
13,530,5,1,
314,765,3,2,
361,275,4,1,
334,436,3,1,
314,147,4,1,
363,906,2,2,
92,183,4,1,
247,272,4,2,
230,51,4,1,
44,755,3,2,
98,209,2,1,
326,674,3,2,
303,96,5,1,
92,318,2,2,
12,196,5,1,
94,64,5,2,
327,288,4,2,
288,317,4,1,
373,724,5,2,
337,106,2,2,
179,301,4,1,
267,7,5,2,
241,332,3,1,
87,182,4,1,
311,679,4,2,
58,20,1,2,
276,77,3,1,
194,450,1,2,
236,51,5,2,
44,9,5,1,
354,480,4,1,
303,62,2,2,
134,300,3,2,
92,692,4,1,
338,604,4,1,
224,86,3,1,
341,880,5,2,
194,218,4,2,
94,1206,3,1,
332,300,5,2,
180,111,5,1,
321,709,4,1,
108,181,3,2,
199,242,5,1,
46,313,5,1,
85,855,3,2,
188,504,3,1,
174,333,4,2,
153,22,2,1,
119,188,4,1,
45,476,3,2,
287,346,5,2,
14,498,5,2,
189,21,2,2,
363,189,5,1,
367,246,4,1,
268,82,3,1,
14,181,5,2,
200,570,4,1,
91,529,4,2,
195,258,4,2,
194,559,2,2,
301,281,4,1,
60,272,4,1,
278,347,4,2,
181,1370,1,1,
344,477,3,2,
44,209,5,1,
38,225,5,2,
18,276,5,1,
91,82,5,1,
336,395,2,1,
305,156,4,2,
102,810,2,2,
181,1272,1,1,
156,317,4,2,
365,258,4,1,
32,122,2,2,
6,15,3,1,
236,756,1,2,
234,965,3,1,
232,498,4,1,
130,625,5,2,
291,41,4,1,
344,25,4,1,
222,232,4,2,
13,907,1,2,
378,554,3,2,
214,327,5,2,
279,762,3,1,
363,1007,5,2,
297,135,4,1,
13,232,3,2,
13,861,3,1,
87,79,5,1,
195,61,3,2,
158,11,4,1,
13,48,5,1,
189,121,2,2,
344,663,5,2,
14,922,4,1,
181,840,1,2,
181,1259,1,1,
94,50,5,1,
206,904,1,1,
89,707,5,2,
62,1128,2,1,
288,340,5,2,
329,515,4,1,
354,882,4,1,
291,101,4,1,
153,127,3,2,
285,168,4,1,
303,153,5,1,
13,505,3,2,
246,675,4,2,
93,476,4,1,
268,129,2,2,
325,1411,4,2,
226,7,4,2,
297,175,4,2,
344,451,4,1,
233,69,5,2,
87,684,5,1,
70,472,3,1,
181,1378,1,1,
260,300,3,1,
200,45,3,2,
246,720,1,1,
92,527,3,2,
330,50,5,1,
82,103,2,1,
299,496,3,2,
28,218,3,2,
64,83,3,1,
262,1054,2,1,
59,102,2,1,
294,325,3,2,
294,471,4,2,
344,58,3,1,
276,46,3,2,
21,974,3,2,
43,993,3,2,
72,644,4,2,
273,902,5,1,
54,1016,4,1,
276,265,4,1,
328,162,4,2,
90,813,4,1,
161,127,3,1,
305,245,1,1,
69,9,4,2,
273,900,3,2,
95,14,5,1,
177,289,2,2,
334,922,4,1,
64,420,3,1,
119,562,4,2,
23,419,3,1,
154,480,5,2,
271,25,3,2,
276,231,3,2,
60,671,4,1,
279,464,4,1,
42,12,4,1,
320,576,3,2,
279,226,4,2,
378,63,3,2,
347,465,3,2,
15,508,2,1,
328,370,3,1,
204,292,5,1,
378,367,3,2,
295,485,4,2,
255,763,5,2,
67,121,4,2,
328,443,4,2,
57,237,4,2,
20,405,3,2,
243,28,4,2,
94,1210,3,2,
328,371,4,2,
188,148,4,1,
308,204,4,2,
344,568,5,1,
130,685,3,2,
206,258,4,2,
119,111,5,2,
347,208,2,2,
151,514,4,1,
13,21,3,2,
373,598,3,1,
210,186,4,1,
144,274,3,1,
58,813,5,1,
76,474,5,1,
294,147,4,1,
184,77,3,2,
137,222,5,2,
311,527,4,1,
259,235,2,1,
43,597,3,2,
92,196,4,2,
254,162,3,1,
95,83,5,2,
104,475,4,2,
214,248,4,1,
128,790,4,1,
293,55,4,1,
195,1013,3,2,
11,135,4,2,
178,178,4,1,
270,156,5,1,
269,1480,1,2,
151,234,4,2,
174,1001,1,1,
151,428,5,1,
276,164,4,1,
130,333,5,2,
332,288,5,2,
189,143,5,2,
43,847,5,2,
188,13,4,2,
172,485,3,1,
262,44,2,1,
135,802,2,2,
304,275,4,1,
308,393,4,2,
342,1071,4,2,
76,333,3,1,
345,988,2,1,
303,257,4,2,
293,679,2,2,
2,280,3,1,
368,50,4,2,
344,707,4,1,
92,552,3,1,
40,303,4,2,
288,157,4,2,
233,117,3,1,
90,478,5,1,
112,325,1,1,
45,276,5,2,
3,341,1,1,
159,877,3,2,
59,501,1,1,
117,358,4,2,
207,150,3,2,
318,401,3,1,
22,999,4,2,
267,384,3,1,
124,157,2,2,
6,135,5,1,
69,48,5,2,
263,1444,3,1,
82,1001,1,1,
57,7,4,1,
13,869,3,1,
286,89,4,1,
151,1297,1,2,
262,270,3,2,
218,410,3,1,
372,219,5,1,
213,204,5,1,
77,276,2,1,
7,8,5,1,
299,582,2,1,
145,752,4,1,
205,258,3,2,
106,1,4,1,
314,138,5,2,
346,237,4,2,
286,1503,3,1,
339,101,3,2,
293,31,2,2,
180,69,4,2,
347,317,1,1,
237,153,3,2,
295,154,5,2,
216,204,4,2,
291,1046,4,1,
334,1172,3,2,
329,258,3,2,
146,262,4,1,
144,194,5,1,
92,531,4,2,
313,487,3,2,
315,46,4,2,
344,106,2,1,
270,1014,4,2,
230,969,4,1,
90,1101,4,2,
276,234,5,2,
325,168,3,2,
15,754,5,2,
324,298,5,1,
73,48,2,2,
232,315,5,2,
328,98,4,2,
128,588,5,2,
43,315,4,2,
27,281,3,1,
189,100,4,1,
296,15,3,1,
342,518,3,1,
332,332,4,2,
339,693,5,1,
297,448,3,2,
303,260,3,2,
181,324,1,1,
244,287,3,2,
151,506,4,1,
251,183,5,2,
159,225,4,1,
342,156,4,1,
194,117,3,1,
85,1167,3,1,
244,122,4,1,
251,237,5,2,
180,216,5,2,
363,71,3,1,
233,269,5,2,
297,238,5,2,
223,1300,1,1,
185,318,4,1,
308,87,4,1,
262,145,1,2,
297,235,2,2,
209,304,2,1,
295,1446,4,1,
224,212,1,1,
279,739,1,2,
361,652,4,1,
42,82,4,2,
293,27,3,2,
234,603,4,1,
350,228,4,1,
280,159,4,2,
174,49,4,2,
296,455,1,1,
374,685,4,2,
256,12,5,1,
106,223,4,2,
181,269,1,1,
314,693,3,1,
87,1074,3,2,
366,853,5,2,
75,108,4,2,
85,498,4,1,
270,286,5,1,
128,423,4,2,
299,485,4,1,
378,202,3,2,
290,473,1,1,
233,97,5,1,
293,405,1,1,
92,295,2,2,
299,715,4,1,
130,678,4,1,
184,258,3,1,
183,225,1,1,
280,7,4,1,
374,231,2,1,
254,259,2,2,
149,305,4,1,
291,1213,3,2,
181,276,2,1,
251,265,3,1,
276,1013,3,2,
67,1093,5,2,
269,919,4,1,
276,1172,4,2,
41,170,4,2,
276,1253,1,1,
95,878,1,1,
298,473,3,2,
289,473,1,2,
6,286,2,1,
327,1067,4,1,
234,604,5,2,
345,197,4,1,
197,779,2,1,
120,257,2,2,
293,616,3,1,
174,196,5,1,
178,682,3,2,
137,172,5,1,
128,300,5,1,
253,127,5,2,
88,321,1,1,
222,449,4,1,
247,111,5,2,
